0.003413,0.72549,0.90393,0.195,0.41413,0.39983,0.90052,109,0.26396,0.069676,0.0625,13
0,0.52941,0.95823,0.215,0.36887,0.19984,0.95823,65,0.39818,0.15855,0.0625,0
0.0028741,0.72549,0.84346,0.195,0.41882,0.46902,0.84059,109,0.23624,0.055809,0.5,13
0.00485,0.72549,0.74171,0.025,0.43392,0.43848,0.73686,143,0.2244,0.050354,0.6875,11
0.0053889,0.72549,0.76243,0.025,0.45065,0.45218,0.75704,143,0.23288,0.054231,0.6875,11
0.0037722,0.72549,0.84115,0.48,0.43812,0.51676,0.83738,52,0.23298,0.054279,0.5625,9
0.0028741,0.72549,0.91529,0.195,0.41796,0.40319,0.91241,109,0.25968,0.067435,0.0625,13
0.0025148,0.72549,0.90945,0.195,0.40975,0.37829,0.90694,109,0.26759,0.071602,0.0625,13
0.0028741,0.72549,0.88521,0.195,0.41696,0.41762,0.88233,109,0.25541,0.065235,0.0625,13
0.0043111,0.72549,0.73964,0.025,0.41913,0.44578,0.73533,143,0.2143,0.045926,0.625,11
0.0043111,0.72549,0.80041,0.025,0.45558,0.47315,0.7961,143,0.23471,0.055089,0.6875,11
0.003413,0.72549,0.81477,0.48,0.38079,0.41343,0.81136,52,0.22168,0.049143,0.5625,9
0,0.72549,0.9762,0.21,0.38578,0.20311,0.9762,106,0.41071,0.16868,0.0625,0
0.0039519,0.72549,0.78668,0.195,0.40382,0.4842,0.78273,109,0.21101,0.044524,0.5625,12
0.00485,0.72549,0.75425,0.02,0.43581,0.47071,0.7494,144,0.2217,0.049149,0.6875,11
0.0028741,0.72549,0.89963,0.195,0.41387,0.38216,0.89676,109,0.26871,0.072207,0.0625,13
0.00485,0.72549,0.76879,0.03,0.44875,0.45125,0.76394,142,0.23187,0.053765,0.6875,11
0.0043111,0.72549,0.74171,0.025,0.42832,0.4475,0.7374,143,0.21843,0.047713,0.6875,11
0,0.53922,0.98278,0.415,0.39203,0.20339,0.98278,27,0.41902,0.17558,0.0625,0
0.0043111,0.72549,0.76465,0.02,0.41989,0.43827,0.76034,144,0.21694,0.047063,0.625,11
0.003413,0.72549,0.77655,0.195,0.39743,0.47061,0.77314,109,0.21109,0.044557,0.5,12
0.0025148,0.72549,0.90147,0.195,0.40263,0.37382,0.89896,109,0.26689,0.071229,0.0625,13
